comune,Codice_catastale,zona_omogenea,id_punto,cod_pozzo,tipo_punto,id_pratica,seq_captazione,uso,istat_comune,foglio,mappale,lng,lat,quota_pc,quota_rif,portata,profondita,tetto_primo_filtro,letto_ultimo_filtro,Location
SAN DONATO MILANESE,H827,Sud Est,29579,MI03MI01519200075,POZ,MI03283762011,1,Didattico/scientifico [Prev],15192,n/d,n/d,1520859,5028700,,,0.01,13.5,,,POINT (9.26621208 45.41133)
ZELO SURRIGONE,L768,Magentino Abbiatense,8873,152460019,POZ,MI03121082007,1,Zootecnico [Prev],15246,5,38,1498393,5024893,113.2,,1,27,17,27,POINT (8.97912233 45.377371)
MILANO,F205,Magentino Abbiatense,20695,151462808,PIE,n/a,,Piezometro,15146,n/d,n/d,1513985,5032075,,,0,15,,,POINT (9.17846239 45.44188)
SEGRATE,I577,Magentino Abbiatense,23024,152050256,PIE,n/a,,Piezometro,15205,n/d,n/d,1520804,5038739,,112,0,4,,,POINT (9.26593308 45.501693)
MILANO,F205,Magentino Abbiatense,24175,151463694,PIE,n/a,,Piezometro,15146,n/d,n/d,1509263.78,5032586.4,0,117,0,21,,,POINT (9.11810513 45.446561)
ROBECCHETTO CON INDUNO,H371,Magentino Abbiatense,18317,151830089,PIE,n/a,,Piezometro,15183,n/d,n/d,1480099.84,5040605.48,138,,0,10,,,POINT (8.74484993 45.518516)
MILANO,F205,Milano,793,151461879,PIE,n/a,,Piezometro,15146,n/d,n/d,1513630,5039450,133.5,133.5,0,30,,,POINT (9.1741272 45.508269)
LEGNANO,E514,Magentino Abbiatense,16207,151180043,POZ,MI0133821994,1,Irriguo [Prev],15118,35,114,1490324,5047620,205,205,25,,35,70,POINT (8.87561658 45.58187)
RHO,H264,Magentino Abbiatense,20097,151820764,PIE,n/a,,Piezometro,15182,n/d,n/d,1503987,5039509,145,,0,9,,,POINT (9.05068448 45.508921)
VAPRIO D'ADDA,L667,Adda Martesana,8271,152300051,POZ,MI0343662002,4,Aree verdi/aree sportive [Prev],15230,24,105,1541810,5047460,,,20,35,5,31,POINT (9.53554207 45.579244)
SEGRATE,I577,Adda Martesana,7308,152050023,POZ,MI018211979,1,"Antincendio, Igienico, Industriale [Prev]",15205,13,117,,,,,5,,,92,POINT (0 0)
MILANO,F205,Milano,24956,151464013,POZ,MI03180972011,4,Pompa di calore,15146,390,26,1514908,5034764,121,113,0,40,24,36,POINT (9.19034536 45.466064)
VITTUONE,M091,Magentino Abbiatense,29140,MI03MI01524300040,POZ,MI03273652015,2,Pompa di calore,15243,2,963,1495361,5036408,,,0,15,9,15,POINT (8.94028855 45.481004)
MILANO,F205,Magentino Abbiatense,18571,151462262,PIE,n/a,,Piezometro,15146,n/d,n/d,1512912,5041213,140,139.5,0,35,,,POINT (9.16498215 45.524151)
TREZZANO SUL NAVIGLIO,L409,Sud Ovest,7873,152200003,POZ,MI0140181986,1,Potabile [Prev],15220,7,297,1504940,5030796,118,118.29,80,110,37,108,POINT (9.06279761 45.430489)
CARPIANO,B820,Magentino Abbiatense,21697,150500134,POZ,MI03246362005,1,Igienico [Prev],15050,17,198,1521341,5019537,,,1,65,50,60,POINT (9.2719766 45.328839)
MILANO,F205,Milano,29809,MI03MI01514601377,POZ,MI03300512017,8,Pompa di calore,15146,389,65,1514616,5034776,,,0,35,18,33,POINT (9.18661054 45.466178)
MILANO,F205,Magentino Abbiatense,18573,151462264,PIE,n/a,,Piezometro,15146,n/d,n/d,1512963,5041195,140,140.5,0,35,,,POINT (9.16563472 45.523988)
INVERUNO,E313,Magentino Abbiatense,18650,151130045,PIE,n/a,,Piezometro,15113,n/d,n/d,,,,,0,,,,POINT (0 0)
SESTO SAN GIOVANNI,I690,Magentino Abbiatense,18848,152090378,PIE,n/a,,Piezometro,15209,n/d,n/d,1518616,5042813,,,0,30,,,POINT (9.23808165 45.538424)
MILANO,F205,Magentino Abbiatense,19884,151462643,PIE,n/a,,Piezometro,15146,n/d,n/d,,,,,0,,,,POINT (0 0)
CASSINA DE' PECCHI,C014,Adda Martesana,30474,150600098,PIE,n/a,,Piezometro,15060,n/d,n/d,1527468.2,5039548.58,125,125,0,10,,,POINT (9.35127768 45.508749)
MARCALLO CON CASONE,E921,Magentino Abbiatense,16086,151340043,POZ,MI016931994,1,Irriguo [Prev],15134,11,25,1488400,5035950,143,143,1,,,20,POINT (8.85123251 45.4768)
MILANO,F205,Milano,4895,151460015,POZ,MI02706292004,0,N/D,15146,n/d,n/d,1513934.73,5030511.53,109.7,110.7,0,117,40.05,115.85,POINT (9.17777552 45.427808)
CARUGATE,B850,Adda Martesana,26725,MI03MI01505100018,POZ,MI03217732012,4,Pompa di calore [Prev],15051,9,28,1526361,5044457,,,0,38,27,36,POINT (9.33736794 45.552971)
SESTO SAN GIOVANNI,I690,Nord Milano,30829,152090534,PIE,n/a,,Piezometro,15209,n/d,n/d,1519840.69,5042635.36,138.75,139.05,0,37,,,POINT (9.25376037 45.536791)
SESTO SAN GIOVANNI,I690,Nord Milano,6671,152090424,PIE,n/a,,Piezometro,15209,n/d,n/d,1518856,,,,0,24,,,POINT (0 0)
MILANO,F205,Milano,29798,MI03MI01514601365,POZ,MI03300152017,2,Pompa di calore,15146,442,132,1517812,5034244,,,0,33,12,33,POINT (9.22747363 45.461316)
BOFFALORA sopra TICINO,A920,Magentino Abbiatense,6269,150260082,PIE,n/a,,Piezometro,15026,n/d,n/d,1487720,5039550,144,144,0,20,,,POINT (8.84244196 45.509192)
MILANO,F205,Magentino Abbiatense,14746,151461139,PIE,n/a,,Piezometro,15146,n/d,n/d,1515534,5033515,119.3,114.26,0,,,,POINT (9.19831362 45.454809)
SESTO SAN GIOVANNI,I690,Magentino Abbiatense,24198,152090453,POZ,MI03170671020,0,N/D,15209,n/d,n/d,1518384,5042973,142.1,,0,44.5,29.2,43.5,POINT (9.23511617 45.53987)
MILANO,F205,Milano,28863,MI03MI01514601147,POZ,MI03269792015,3,"Igienico, Aree verdi/aree sportive, Pompa di calore",15146,387,100,1514305,5034780,,,4.99,40,21,39,POINT (9.18263242 45.466221)
MILANO,F205,Milano,28002,MI03MI01514601011,POZ,MI03250932012,7,Pompa di calore,15146,385,147,1513553,5034662,119,,0,28,8,27,POINT (9.17300978 45.465174)
COLTURANO,C908,Magentino Abbiatense,17316,150820080,PIE,n/a,,Piezometro,15082,n/d,n/d,1525497,5025947,90.43,90.43,0,45,,,POINT (9.32534007 45.386397)
MILANO,F205,Magentino Abbiatense,23523,151463468,PIE,n/a,,Piezometro,15146,n/d,n/d,1510703.9,5034846.13,121,121,0,10,,,POINT (9.1365694 45.46688)
MILANO,F205,Magentino Abbiatense,20432,151462768,PIE,n/a,,Piezometro,15146,n/d,n/d,1517735,5038596,125.7,125.7,0,30,,,POINT (9.22664552 45.50049)
CANEGRATE,B593,Alto Milanese,1859,150460002,PIE,n/a,,Piezometro,15046,n/d,n/d,1494125,5045910,192,192,0,,0,0,POINT (8.9243587 45.566522)
RODANO,H470,Adda Martesana,6985,151850110,PIE,n/a,,Piezometro,15185,n/d,n/d,1527306,5037339,116.23,116.23,0,,,,POINT (9.34907853 45.488868)
MILANO,F205,Magentino Abbiatense,22896,151463330,PIE,n/a,,Piezometro,15146,n/d,n/d,,,,,0,,,,POINT (0 0)
ROZZANO,H623,Sud Ovest,25776,151890245,PIE,n/a,,Piezometro,15189,n/d,n/d,,,,,0,,,,POINT (0 0)
RHO,H264,Magentino Abbiatense,15542,151820465,PIE,n/a,,Piezometro,15182,n/d,n/d,,,,,0,,,,POINT (0 0)
MILANO,F205,Magentino Abbiatense,20154,151462691,PIE,n/a,,Piezometro,15146,n/d,n/d,1514500,5032270,,113,0,20,,,POINT (9.18505304 45.443624)
ABBIATEGRASSO,A010,Magentino Abbiatense,27940,MI03MI01500200290,POZ,MI03254462012,2,Pompa di calore [Prev],15002,24,418,1495506,5026762,,,2.5,30,25,30,POINT (8.94223302 45.394181)
LISCATE,E610,Magentino Abbiatense,16416,151220095,POZ,MI016271995,2,Zootecnico [Prev],15122,9,20,1532961,5033815,103.07,103.07,1,,7,9,POINT (9.42120728 45.456905)
MILANO,F205,Milano,27784,151464802,PIE,n/a,,Piezometro,15146,n/d,n/d,1513251.93,5036206.75,123.3,123.3,0,21,,,POINT (9.16920015 45.479084)
MILANO,F205,Milano,4568,151460225,POZ,MI02706292004,0,N/D,15146,n/d,n/d,1518772.3,5038731.24,125.6,125.6,0,103,91,171,POINT (9.23992757 45.50168)
MEDIGLIA,F084,Magentino Abbiatense,19187,151390221,PIE,n/a,,Piezometro,15139,n/d,n/d,,,,,0,,,,POINT (0 0)
CERRO MAGGIORE,C537,Alto Milanese,2549,150720015,POZ,MI0128911992,1,Igienico [Prev],15072,1,99,1497920,5046280,188,188,5,,27,100,POINT (8.97298834 45.569874)
COLOGNO MONZESE,C895,Adda Martesana,2937,150810055,POZ,MI015592020,1,"Igienico, Industriale [Prev]",15081,9,38,1522945,5043145,139,139,47,50,10,50,POINT (9.29354313 45.541283)
SAN GIULIANO MILANESE,H930,Magentino Abbiatense,17033,151950213,POZ,MI03283862013,1,Potabile [Prev],15195,9,demaniale,1522243,5027215,96,96,10,150,107.9,141.1,POINT (9.28383172 45.397921)
LAINATE,E415,Magentino Abbiatense,24007,151160169,PIE,n/a,,Piezometro,15116,n/d,n/d,1503153,5044987,170.77,170.62,0,20,,,POINT (9.04004273 45.558232)
LACCHIARELLA,E395,Magentino Abbiatense,23933,151150239,PIE,n/a,,Piezometro,15115,n/d,n/d,1510561.41,5018557.84,0,96,0,10,,,POINT (9.13439958 45.32027)
SOLARO,I786,Magentino Abbiatense,21119,152130023,POZ,MI03268272003,1,Potabile,15213,21,58,1506375,5051000,204,203.31,15,150,128,140.5,POINT (9.08140301 45.612332)
SAN GIULIANO MILANESE,H930,Magentino Abbiatense,24649,151950382,PIE,n/a,,Piezometro,15195,n/d,n/d,1523399.79,5023953.29,93,93,0,10,,,POINT (9.29845679 45.368525)
MILANO,F205,Magentino Abbiatense,23633,151463493,POZ,MI03182362009,4,Pompa di calore [Prev],15146,225,305,1514724,5036925,125,,15.75,63,23,61,POINT (9.18805626 45.485519)
BASIGLIO,A699,Sud Ovest,27878,MI03MI01501500032,POZ,MI03253472014,2,Pompa di calore,15015,1,411,1512616,5023640,,,0,40,25,40,POINT (9.16074299 45.365982)
MELZO,F119,Magentino Abbiatense,22330,151420128,POZ,MI03240102012,12,Industriale [Prev],15142,8,40,1532094,5038044,118,118,0.15,15,,,POINT (9.41039487 45.49501)
MILANO,F205,Milano,27748,151464796,PIE,n/a,,Piezometro,15146,n/d,n/d,1516499.15,5027203.88,102,102,0,10,,,POINT (9.21044622 45.39798)
NOVATE MILANESE,F955,Nord Ovest,5803,151570046,PIE,n/a,,Piezometro,15157,n/d,n/d,1510550,5041219,143,143,0,,,,POINT (9.1347371 45.524245)
PIOLTELLO,G686,Magentino Abbiatense,9068,151750280,PIE,n/a,,Piezometro,15175,n/d,n/d,1526652,5037210,117,117,0,,,,POINT (9.34070248 45.487732)
MILANO,F205,Magentino Abbiatense,20350,151462751,PIE,n/a,,Piezometro,15146,n/d,n/d,,,,,0,30,,,POINT (0 0)
MILANO,F205,Milano,5237,151460808,POZ,MI03179901971,1,Antincendio [Prev],15146,321,70,1519055,5032822,107,107,1,80,72,80,POINT (9.24331737 45.448484)
PIOLTELLO,G686,Magentino Abbiatense,18278,151750325,PIE,n/a,,Piezometro,15175,n/d,n/d,1527039,5037325,116.39,116.39,0,15,,,POINT (9.34566104 45.488752)
MILANO,F205,Milano,25739,151464317,PIE,n/a,,Piezometro,15146,n/d,n/d,1515635.37,5030672.32,109.92,,0,15,6,15,POINT (9.19952 45.429219)
TRIBIANO,L415,Magentino Abbiatense,10354,152220016,POZ,MI0343302002,1,Igienico,15222,3,85,1528180,5028365,95,95,17,63.4,34,58,POINT (9.35974948 45.408059)
MILANO,F205,Magentino Abbiatense,20560,151462779,PIE,n/a,,Piezometro,15146,n/d,n/d,1512592,5038579,135,,0,25,,,POINT (9.16081719 45.500448)
MILANO,F205,Magentino Abbiatense,22660,151463243,PIE,n/a,,Piezometro,15146,n/d,n/d,,,,,0,,,,POINT (0 0)
CARPIANO,B820,Magentino Abbiatense,9497,150500054,POZ,MI03190311995,1,Irriguo [Prev],15050,10,48,1519330,5020380,95,95,2,30,,30,POINT (9.24634762 45.336485)
GESSATE,D995,Adda Martesana,25271,151060039,POZ,MI03191902012,1,Aree verdi/aree sportive,15106,6,211,1533626,5044436,139.5,139,2,40,18,36,POINT (9.43043956 45.55247)
RHO,H264,Magentino Abbiatense,17167,151820585,PIE,n/a,,Piezometro,15182,n/d,n/d,1503493,5040081,147.28,147.58,0,18,,,POINT (9.04436456 45.514072)
MILANO,F205,Magentino Abbiatense,23808,151463565,PIE,n/a,,Piezometro,15146,n/d,n/d,1517319.72,5031782.95,0,0,0,20,,,POINT (9.22109064 45.439176)
MILANO,F205,Milano,4366,151460299,POZ,MI02706292004,0,N/D,15146,n/d,n/d,1517818.57,5039434.94,129.3,129.3,0,96,45.46,91.99,POINT (9.22774558 45.508039)
MEDIGLIA,F084,Magentino Abbiatense,9689,151390037,POZ,MI0347472006,2,Irriguo [Prev],15139,11,16,1525615,5028800,95,95,4,36,,,POINT (9.32699529 45.412073)
PAULLO,G385,Magentino Abbiatense,9919,151690042,POZ,MI0126041995,1,Zootecnico [Prev],15169,2,13,1531970,5031280,99,99,2,30,,30,POINT (9.40836848 45.434134)
MILANO,F205,Milano,25440,151464195,POZ,MI03283572011,3,Pompa di calore,15146,391,194,1515417,5034563,118,110,0,40,17,39,POINT (9.19685005 45.464244)
MAGENTA,E801,Magentino Abbiatense,16568,151300099,POZ,MI016701994,1,Zootecnico [Prev],15130,2,27,1491740,5036070,144,144,2,,,18,POINT (8.89396306 45.477928)
MILANO,F205,Magentino Abbiatense,14457,151461431,PIE,n/a,,Piezometro,15146,n/d,n/d,1512815,5032198,112,112,0,,,,POINT (9.16350566 45.443009)
INZAGO,E317,Adda Martesana,27920,MI03MI01511400038,POZ,MI03247702014,4,Pompa di calore [Prev],15114,9,123,,,,,0,,,,POINT (0 0)
MASATE,F003,Adda Martesana,4068,151360027,PIE,n/a,,Piezometro,15136,n/d,n/d,1537369,5045314,149.5,149.5,0,48,,,POINT (9.47845794 45.560182)
MILANO,F205,Milano,24970,151464023,PIE,n/a,,Piezometro,15146,n/d,n/d,1508354.32,5039060.41,136,136,0,16,,,POINT (9.106585 45.504845)
MILANO,F205,Magentino Abbiatense,18012,151462161,PIE,n/a,,Piezometro,15146,n/d,n/d,,,,,0,35,,,POINT (0 0)
BUSTO GAROLFO,B301,Magentino Abbiatense,23726,150410080,POZ,MI03144452007,2,Igienico [Prev],15041,22,136,1489651,5043044,,,2,30,18,30,POINT (8.86708745 45.540673)
MILANO,F205,Milano,27692,151464786,PIE,n/a,,Piezometro,15146,n/d,n/d,1509781,5031168,0,113,0,20,,,POINT (9.12469095 45.433787)
OSSONA,G181,Magentino Abbiatense,24411,151640044,POZ,MI03174762010,1,"Antincendio, Igienico, Industriale",15164,1,109,1490980,5039260,156,,10,27,20,26,POINT (8.88418027 45.506632)
SESTO SAN GIOVANNI,I690,Magentino Abbiatense,18259,152090320,PIE,n/a,,Piezometro,15209,n/d,n/d,1518269,5041120,,,0,,,,POINT (9.23357426 45.523194)
ROBECCO SUL NAVIGLIO,H373,Magentino Abbiatense,15694,151840082,POZ,MI0115411994,2,Irriguo [Prev],15184,28,28,1489375,5028635,106,106,5,,,30,POINT (8.86386568 45.410973)
OPERA,G078,Sud Ovest,5870,151590004,POZ,MI03203701986,1,Potabile [Prev],15159,1,67,1516913,5027004,102.05,102.05,40,145.5,84,142,POINT (9.21572687 45.396171)
MILANO,F205,Magentino Abbiatense,15263,151461540,POZ,MI02706292004,0,N/D,15146,n/d,n/d,1520372.34,5038258.07,124,123.52,0,105,123,168,POINT (9.26038802 45.497376)
SAN GIULIANO MILANESE,H930,Sud Est,29961,151950484,PIE,n/a,,Piezometro,15195,n/d,n/d,1519718.28,5025504.79,100.9,100.68,0,4,,,POINT (9.25150704 45.382603)
PERO,C013,Magentino Abbiatense,15571,151700095,PIE,n/a,,Piezometro,15170,n/d,n/d,1507184,5040000,142.3,142.3,0,30,,,POINT (9.09161793 45.513315)
MILANO,F205,Milano,26695,MI03MI01514600735,POZ,MI03288732011,1,Pompa di calore [Prev],15146,63,667,1511381,5039477,,,10,45,24,52,POINT (9.14533772 45.508552)
MILANO,F205,Milano,26258,151464559,PIE,n/a,,Piezometro,15146,n/d,n/d,1514693.5,5032320.92,0,143,0,25,,,POINT (9.18752877 45.444079)
ABBIATEGRASSO,A010,Magentino Abbiatense,17971,150020424,PIE,n/a,,Piezometro,15002,n/d,n/d,1494895,5028443,122,,0,12,,,POINT (8.93440957 45.409308)
MILANO,F205,Milano,26108,151464472,POZ,MI03301712011,8,Pompa di calore,15146,390,148,1514859,5034427,119.6,112.6,1.5,45,23,38,POINT (9.18970841 45.463032)
MILANO,F205,Milano,28878,MI03MI01514601159,POZ,MI03270732001,2,"Aree verdi/aree sportive, Pompa di calore",15146,432,60,1512635,5034043,118.3,,14,40,17,38,POINT (9.16125131 45.459619)
MILANO,F205,Magentino Abbiatense,15141,151460337,POZ,MI02706292004,0,N/D,15146,n/d,n/d,1520183.54,5038154.11,120,120,0,103,130,153,POINT (9.25796735 45.496446)
RHO,H264,Magentino Abbiatense,15061,151820348,PIE,n/a,,Piezometro,15182,n/d,n/d,1503119,5040532,149,150.73,0,,,,POINT (9.0395792 45.518133)
MILANO,F205,Milano,27714,151464789,PIE,n/a,,Piezometro,15146,n/d,n/d,1512179.82,5038540.76,0,130.52,0,23,,,POINT (9.15554054 45.500112)
MILANO,F205,Magentino Abbiatense,14793,151461494,PIE,n/a,,Piezometro,15146,n/d,n/d,1508472,5033497,120.3,121.63,0,,,,POINT (9.10799595 45.454767)
PADERNO DUGNANO,G220,Nord Milano,30920,151660160,PIE,n/a,,Piezometro,15166,n/d,n/d,1513827.25,5046803.09,166.2,166,0,33,,,POINT (9.17685924 45.574449)
CERRO AL LAMBRO,C536,Magentino Abbiatense,17901,150710044,PIE,n/a,,Piezometro,15071,n/d,n/d,1524956,5021561,,89,0,6,,,POINT (9.31820836 45.346938)
SESTO SAN GIOVANNI,I690,Nord Milano,7503,152090058,POZ,MI0139821020,1,Industriale [Prev],15209,25,19,1520322,5042580,140,140,12,70,41,64,POINT (9.25992254 45.536279)
BOFFALORA sopra TICINO,A920,Magentino Abbiatense,21994,150260093,PIE,n/a,,Piezometro,15026,n/d,n/d,1485250,5033260,,,0,8,,,POINT (8.81101201 45.452528)
NOVATE MILANESE,F955,Nord Ovest,29523,MI03MI01515700033,POZ,MI03305412016,1,"Aree verdi/aree sportive, Pompa di calore",15157,10,267,1511723,5042292,,,3,39,18,38,POINT (9.14978285 45.533884)
CASARILE,B938,Sud Ovest,1962,150550077,PIE,n/a,,Piezometro,15055,n/d,n/d,1507885,5018347,97.9,97.9,0,6,,,POINT (9.10024817 45.318407)
MILANO,F205,Magentino Abbiatense,24545,151463833,POZ,MI03174352010,4,Pompa di calore,15146,387,203,1514021,5034626,,,0,25,15,25,POINT (9.17899519 45.464841)
NERVIANO,F874,Magentino Abbiatense,20139,151540085,PIE,n/a,,Piezometro,15154,n/d,n/d,1499566,5043863,171,0,0,21,,,POINT (8.99408478 45.548122)
MILANO,F205,Magentino Abbiatense,21784,151462981,PIE,n/a,,Piezometro,15146,n/d,n/d,1519456,5033347,,,0,15,,,POINT (9.24846595 45.453198)
CUSAGO,D229,Sud Ovest,29282,150970103,PIE,n/a,,Piezometro,15097,n/d,n/d,1504187.04,5032087.28,120.56,120.48,0,6,,,POINT (9.05318281 45.442117)
MILANO,F205,Milano,4630,151461258,PIE,n/a,,Piezometro,15146,n/d,n/d,1512379,5041113,140,140,0,,,,POINT (9.15815463 45.523261)
LACCHIARELLA,E395,Magentino Abbiatense,19295,151150147,PIE,n/a,,Piezometro,15115,n/d,n/d,1512870,5019857,,,0,8,,,POINT (9.16388826 45.331925)
SEGRATE,I577,Adda Martesana,26195,152050348,POZ,MI03217051994,2,Potabile [Prev],15205,1,6,1520636,5038969,123.6,,0,120,,,POINT (9.26379238 45.503768)
PESSANO CON BORNAGO,G502,Adda Martesana,29536,MI03MI01517200021,POZ,MI03280312015,1,Pompa di calore,15172,8,790,,,,,9,50,30,45,POINT (0 0)
MILANO,F205,Magentino Abbiatense,20374,151462756,PIE,n/a,,Piezometro,15146,n/d,n/d,,,,,0,,,,POINT (0 0)
PERO,C013,Nord Ovest,30042,151700250,PIE,n/a,,Piezometro,15170,n/d,n/d,1507253.91,5039994.42,142.1,142.1,0,20,,,POINT (9.09251287 45.513264)
GAGGIANO,D845,Magentino Abbiatense,17015,151030136,PIE,n/a,,Piezometro,15103,n/d,n/d,1502429,5028120,120,120,0,7,,,POINT (9.03068473 45.406415)
ZIBIDO SAN GIACOMO,M176,Magentino Abbiatense,22985,152470229,PIE,n/a,,Piezometro,15247,n/d,n/d,1509460,5024070,,102,0,15,,,POINT (9.12045168 45.369901)
MILANO,F205,Milano,25964,151464417,POZ,MI03220762012,2,Pompa di calore [Prev],15146,425,108,1510334,5033903,119.9,119.9,0,25,21,36,POINT (9.13181793 45.458397)
MILANO,F205,Milano,5328,151461512,PIE,n/a,,Piezometro,15146,n/d,n/d,1511675,5037180,128,128,0,30,,,POINT (9.14904688 45.487872)
MILANO,F205,Milano,27072,151464672,PIE,n/a,,Piezometro,15146,n/d,n/d,1516202.15,5032393.82,0,111.6,0,15,,,POINT (9.20682187 45.444702)
MILANO,F205,Milano,4851,151460014,POZ,MI02706292004,0,N/D,15146,n/d,n/d,1513940.95,5030615.35,110.2,110.7,0,117,40.1,115.25,POINT (9.17785796 45.428742)
CUGGIONO,D198,Alto Milanese,27434,150960056,PIE,n/a,,Piezometro,15096,n/d,n/d,1483348.38,5037403.53,125,125,0,9,,,POINT (8.78655193 45.489781)
PERO,C013,Nord Ovest,6148,151700010,POZ,MI03187411999,1,Antincendio [Prev],15170,3,149,1505981,5040118,146,146,0.7,83,27,83,POINT (9.07621799 45.514388)
MILANO,F205,Milano,30462,MI03MI01514601703,POZ,MI03310892017,3,"Igienico, Aree verdi/aree sportive, Pompa di calore",15146,391,208,1515536,5034581,,,4,35,16,34,POINT (9.19837279 45.464404)
MILANO,F205,Milano,4755,151460526,POZ,MI02706292004,0,N/D,15146,n/d,n/d,1515866.47,5040262.16,132.7,132.7,0,93,34.83,90.11,POINT (9.20278305 45.515532)
MILANO,F205,Magentino Abbiatense,22397,151463160,PIE,n/a,,Piezometro,15146,n/d,n/d,,,112,112,0,18,,,POINT (0 0)
SAN GIULIANO MILANESE,H930,Magentino Abbiatense,19055,151950260,PIE,n/a,,Piezometro,15195,n/d,n/d,1522196,5026966,96.9,96.7,0,12,,,POINT (9.28322005 45.395682)
SESTO SAN GIOVANNI,I690,Magentino Abbiatense,14622,152090182,PIE,n/a,,Piezometro,15209,n/d,n/d,1519180,5041750,137,137,0,,,,POINT (9.24526386 45.528841)
DRESANO,D367,Magentino Abbiatense,14706,151010091,PIE,n/a,,Piezometro,15101,n/d,n/d,1528470,5023980,89,89,0,,,,POINT (9.36320259 45.368578)
MASATE,F003,Magentino Abbiatense,16592,151360002,POZ,MI03269681975,1,Potabile [Prev],15136,1,207,1535989,5046308,155,156.23,15,118,28,113,POINT (9.46084951 45.569201)
MILANO,F205,Milano,25785,151464327,PIE,n/a,,Piezometro,15146,n/d,n/d,1520403.88,5036402.03,114.56,,0,20,3,20,POINT (9.26071471 45.48067)
MILANO,F205,Magentino Abbiatense,20195,151462707,PIE,n/a,,Piezometro,15146,n/d,n/d,1519599,5031343,,,0,30,,,POINT (9.25021509 45.435156)
MELZO,F119,Adda Martesana,27229,151420188,POZ,MI03240102012,45,Industriale [Prev],15142,8,40,1532095,5037991,117,118.29,0.4,12,,,POINT (9.41040421 45.494533)
MILANO,F205,Milano,29894,MI03MI01514601426,POZ,MI03301751980,2,Pompa di calore,15146,476,113,1514936,5033483,,,0,30,13,27,POINT (9.19066473 45.454533)
GESSATE,D995,Magentino Abbiatense,18440,151060022,PIE,n/a,,Piezometro,15106,n/d,n/d,,,149.88,149.88,0,28,,,POINT (0 0)
MILANO,F205,Milano,25161,151464087,POZ,MI03188912010,2,Pompa di calore,15146,439,204,1515648,5033923,120,120,15,40,22,37,POINT (9.19978453 45.458478)
PADERNO DUGNANO,G220,Nord Milano,25471,151660144,PIE,n/a,,Piezometro,15166,n/d,n/d,1511753.36,5048158.39,172.39,172.4,0,60,26,59,POINT (9.15031209 45.586686)
MILANO,F205,Milano,25397,151464186,PIE,n/a,,Piezometro,15146,n/d,n/d,1513562.04,5038134.9,,,0,21,,,POINT (9.17322099 45.496433)
RHO,H264,Magentino Abbiatense,23426,151820865,PIE,n/a,,Piezometro,15182,n/d,n/d,1504231.95,5043016.28,152.92,152.92,0,11,,,POINT (9.05385013 45.540488)
BESATE,A820,Magentino Abbiatense,26915,MI03MI01502200018,POZ,MI03225732013,1,Aree verdi/aree sportive,15022,5,90,1497732,5017921,,,10,25,15,24,POINT (8.97071295 45.314612)
MILANO,F205,Milano,4926,151460036,POZ,MI02706292004,0,N/D,15146,n/d,n/d,1516872.34,5033964.69,114.3,114.3,0,114,94.75,106.75,POINT (9.21544524 45.458825)
CORSICO,D045,Sud Ovest,3366,150930044,POZ,MI0127591979,1,Altro uso [Prev],15093,5,5,1508830,5031993,117,,35,115,53,69,POINT (9.11254764 45.441225)
MARCALLO CON CASONE,E921,Magentino Abbiatense,16071,151340022,POZ,MI03170191979,1,Piscicoltura [Prev],15134,4,20,1487813,5036732,,146,8,,26,34,POINT (8.84370284 45.483829)
PERO,C013,Magentino Abbiatense,19368,151700166,PIE,n/a,,Piezometro,15170,n/d,n/d,,,,,0,,,,POINT (0 0)
SESTO SAN GIOVANNI,I690,Magentino Abbiatense,18113,152090263,PIE,n/a,,Piezometro,15209,n/d,n/d,1518742,5041822,,,0,72,,,POINT (9.23965763 45.529501)
MILANO,F205,Magentino Abbiatense,21806,151462986,PIE,n/a,,Piezometro,15146,n/d,n/d,1508144,5035124,,125,0,30,,,POINT (9.10382788 45.469416)
POZZO D'ADDA,G955,Magentino Abbiatense,21219,151770031,PIE,n/a,,Piezometro,15177,n/d,n/d,1539481,5047998,171.55,171.55,0,45,,,POINT (9.50573485 45.584223)
MILANO,F205,Milano,30686,151465180,PIE,n/a,,Piezometro,15146,n/d,n/d,1519306.48,5033805.67,111,104.5,0,15,,,POINT (9.24657174 45.457331)
SESTO SAN GIOVANNI,I690,Magentino Abbiatense,18626,152090363,PIE,n/a,,Piezometro,15209,n/d,n/d,1519956,5043752,144.45,144.35,0,30,,,POINT (9.25528264 45.546838)
CERRO MAGGIORE,C537,Magentino Abbiatense,9435,150720045,PIE,n/a,,Piezometro,15072,n/d,n/d,,,,,0,,,,POINT (0 0)
ABBIATEGRASSO,A010,Magentino Abbiatense,22296,150020466,PIE,n/a,,Piezometro,15002,n/d,n/d,,,,,0,6,,,POINT (0 0)
CISLIANO,C733,Magentino Abbiatense,30341,150780193,PIE,n/a,,Piezometro,15078,n/d,n/d,1498091.77,5032298.09,128.04,128.04,0,10,,,POINT (8.9752456 45.444024)
